SVC Results:
Attributes: ('fixed acidity',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity',), Accuracy: 0.76769, Precision: 0.59040, Recall: 0.76769
Attributes: ('citric acid',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('density',), Accuracy: 0.76923, Precision: 0.72054, Recall: 0.76923
Attributes: ('pH',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('sulphates',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('alcohol',), Accuracy: 0.78000, Precision: 0.72314, Recall: 0.78000
Attributes: ('fixed acidity', 'volatile acidity'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'density'), Accuracy: 0.77000, Precision: 0.73715, Recall: 0.77000
Attributes: ('fixed acidity', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'alcohol'), Accuracy: 0.78000, Precision: 0.72277, Recall: 0.78000
Attributes: ('volatile acidity', 'citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'density'), Accuracy: 0.77154, Precision: 0.71127, Recall: 0.77154
Attributes: ('volatile acidity', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'alcohol'), Accuracy: 0.78462, Precision: 0.73115, Recall: 0.78462
Attributes: ('citric acid', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'density'), Accuracy: 0.76923, Precision: 0.72054, Recall: 0.76923
Attributes: ('citric acid', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'alcohol'), Accuracy: 0.78308, Precision: 0.73037, Recall: 0.78308
Attributes: ('residual sugar', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('residual sugar', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'density'), Accuracy: 0.78077, Precision: 0.72938, Recall: 0.78077
Attributes: ('residual sugar', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'alcohol'), Accuracy: 0.78154, Precision: 0.72530, Recall: 0.78154
Attributes: ('chlorides', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('chlorides', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'density'), Accuracy: 0.76846, Precision: 0.68841, Recall: 0.76846
Attributes: ('chlorides', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'sulphates'), Accuracy: 0.76615, Precision: 0.63968, Recall: 0.76615
Attributes: ('chlorides', 'alcohol'), Accuracy: 0.78692, Precision: 0.73810, Recall: 0.78692
Attributes: ('free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'density'), Accuracy: 0.77538, Precision: 0.78563, Recall: 0.77538
Attributes: ('free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'sulphates'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('free sulfur dioxide', 'alcohol'), Accuracy: 0.78692, Precision: 0.74121, Recall: 0.78692
Attributes: ('total sulfur dioxide', 'density'), Accuracy: 0.77154, Precision: 0.71859, Recall: 0.77154
Attributes: ('total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'alcohol'), Accuracy: 0.77462, Precision: 0.71289, Recall: 0.77462
Attributes: ('density', 'pH'), Accuracy: 0.77154, Precision: 0.70646, Recall: 0.77154
Attributes: ('density', 'sulphates'), Accuracy: 0.77077, Precision: 0.71015, Recall: 0.77077
Attributes: ('density', 'alcohol'), Accuracy: 0.77769, Precision: 0.71946, Recall: 0.77769
Attributes: ('pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('pH', 'alcohol'), Accuracy: 0.78000, Precision: 0.72292, Recall: 0.78000
Attributes: ('sulphates', 'alcohol'), Accuracy: 0.78154, Precision: 0.72796, Recall: 0.78154
Attributes: ('volatile acidity', 'citric acid', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79615, Precision: 0.76029, Recall: 0.79615
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.77692, Precision: 0.72566, Recall: 0.77692
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77769, Precision: 0.74002, Recall: 0.77769
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78769, Precision: 0.74024, Recall: 0.78769
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79385, Precision: 0.75175, Recall: 0.79385
Attributes: ('volatile acidity', 'citric acid', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78615, Precision: 0.73702, Recall: 0.78615
Attributes: ('volatile acidity', 'citric acid', 'density', 'pH', 'sulphates'), Accuracy: 0.77769, Precision: 0.73716, Recall: 0.77769
Attributes: ('volatile acidity', 'citric acid', 'density', 'pH', 'alcohol'), Accuracy: 0.79308, Precision: 0.74815, Recall: 0.79308
Attributes: ('volatile acidity', 'citric acid', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74794, Recall: 0.79154
Attributes: ('volatile acidity', 'citric acid', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79846, Precision: 0.75888, Recall: 0.79846
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.77154, Precision: 0.82389, Recall: 0.77154
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'density'), Accuracy: 0.78923, Precision: 0.78151, Recall: 0.78923
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.78545, Recall: 0.77154
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.79462, Precision: 0.79207, Recall: 0.79462
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'density'), Accuracy: 0.78692, Precision: 0.73992, Recall: 0.78692
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.76769, Precision: 0.66967, Recall: 0.76769
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.78538, Precision: 0.73488, Recall: 0.78538
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'density', 'pH'), Accuracy: 0.78769, Precision: 0.73903, Recall: 0.78769
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'density', 'sulphates'), Accuracy: 0.78308, Precision: 0.73682, Recall: 0.78308
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'density', 'alcohol'), Accuracy: 0.78923, Precision: 0.74394, Recall: 0.78923
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'pH', 'sulphates'), Accuracy: 0.77154, Precision: 0.73838, Recall: 0.77154
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.73924, Recall: 0.78846
Attributes: ('volatile acidity', 'residual sugar', 'chlorides', 'sulphates', 'alcohol'), Accuracy: 0.79077, Precision: 0.74349, Recall: 0.79077
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.78923, Precision: 0.78568, Recall: 0.78923
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.82389, Recall: 0.77154
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79154, Precision: 0.78700, Recall: 0.79154
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.79308, Precision: 0.75545, Recall: 0.79308
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78769, Precision: 0.78505, Recall: 0.78769
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79308, Precision: 0.79136, Recall: 0.79308
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79077, Precision: 0.74501, Recall: 0.79077
Attributes: ('volatile acidity', 'residual sugar', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.77930, Recall: 0.78923
Attributes: ('volatile acidity', 'residual sugar', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.78846, Precision: 0.74111, Recall: 0.78846
Attributes: ('volatile acidity', 'residual sugar', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78462, Precision: 0.74225, Recall: 0.78462
Attributes: ('volatile acidity', 'residual sugar', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78385, Precision: 0.73237, Recall: 0.78385
Attributes: ('volatile acidity', 'residual sugar', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78692, Precision: 0.73689, Recall: 0.78692
Attributes: ('volatile acidity', 'residual sugar', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.74198, Recall: 0.78923
Attributes: ('volatile acidity', 'residual sugar', 'density', 'pH', 'sulphates'), Accuracy: 0.78538, Precision: 0.73901, Recall: 0.78538
Attributes: ('volatile acidity', 'residual sugar', 'density', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.73959, Recall: 0.78846
Attributes: ('volatile acidity', 'residual sugar', 'density', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.74091, Recall: 0.78923
Attributes: ('volatile acidity', 'residual sugar', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79308, Precision: 0.74866, Recall: 0.79308
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.77846, Precision: 0.76145, Recall: 0.77846
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.70334, Recall: 0.77077
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79385, Precision: 0.75669, Recall: 0.79385
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.78077, Precision: 0.73258, Recall: 0.78077
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78308, Precision: 0.74905, Recall: 0.78308
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79154, Precision: 0.75096, Recall: 0.79154
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77231, Precision: 0.78666, Recall: 0.77231
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79615, Precision: 0.76029, Recall: 0.79615
Attributes: ('volatile acidity', 'chlorides', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79000, Precision: 0.74536, Recall: 0.79000
Attributes: ('volatile acidity', 'chlorides', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.78154, Precision: 0.73955, Recall: 0.78154
Attributes: ('volatile acidity', 'chlorides', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77231, Precision: 0.70707, Recall: 0.77231
Attributes: ('volatile acidity', 'chlorides', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78231, Precision: 0.72941, Recall: 0.78231
Attributes: ('volatile acidity', 'chlorides', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77000, Precision: 0.70613, Recall: 0.77000
Attributes: ('volatile acidity', 'chlorides', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.74067, Recall: 0.78846
Attributes: ('volatile acidity', 'chlorides', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78462, Precision: 0.73348, Recall: 0.78462
Attributes: ('volatile acidity', 'chlorides', 'density', 'pH', 'sulphates'), Accuracy: 0.77385, Precision: 0.71467, Recall: 0.77385
Attributes: ('volatile acidity', 'chlorides', 'density', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.74040, Recall: 0.78846
Attributes: ('volatile acidity', 'chlorides', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74564, Recall: 0.79154
Attributes: ('volatile acidity', 'chlorides', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74476, Recall: 0.79154
Attributes: ('volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.78154, Precision: 0.73803, Recall: 0.78154
Attributes: ('volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77615, Precision: 0.72329, Recall: 0.77615
Attributes: ('volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78846, Precision: 0.74401, Recall: 0.78846
Attributes: ('volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78846, Precision: 0.74560, Recall: 0.78846
Attributes: ('volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74932, Recall: 0.79154
Attributes: ('volatile acidity', 'free sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.78077, Precision: 0.73482, Recall: 0.78077
Attributes: ('volatile acidity', 'free sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.79000, Precision: 0.74601, Recall: 0.79000
Attributes: ('volatile acidity', 'free sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79077, Precision: 0.74551, Recall: 0.79077
Attributes: ('volatile acidity', 'free sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79077, Precision: 0.74551, Recall: 0.79077
Attributes: ('volatile acidity', 'total sulfur dioxide', 'density', 'pH', 'sulphates'), Accuracy: 0.78231, Precision: 0.73847, Recall: 0.78231
Attributes: ('volatile acidity', 'total sulfur dioxide', 'density', 'pH', 'alcohol'), Accuracy: 0.78769, Precision: 0.73934, Recall: 0.78769
Attributes: ('volatile acidity', 'total sulfur dioxide', 'density', 'sulphates', 'alcohol'), Accuracy: 0.78692, Precision: 0.73672, Recall: 0.78692
Attributes: ('volatile acidity', 'total sulfur dioxide', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79000, Precision: 0.74286, Recall: 0.79000
Attributes: ('volatile acidity', 'density', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.74055, Recall: 0.78923
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'density'), Accuracy: 0.78615, Precision: 0.78805, Recall: 0.78615
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.75171, Recall: 0.77077
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.79154, Precision: 0.78700, Recall: 0.79154
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'density'), Accuracy: 0.78923, Precision: 0.75248, Recall: 0.78923
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77000, Precision: 0.70056, Recall: 0.77000
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.78846, Precision: 0.74111, Recall: 0.78846
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'density', 'pH'), Accuracy: 0.78308, Precision: 0.72844, Recall: 0.78308
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'density', 'sulphates'), Accuracy: 0.78231, Precision: 0.73864, Recall: 0.78231
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'density', 'alcohol'), Accuracy: 0.78692, Precision: 0.73657, Recall: 0.78692
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'pH', 'sulphates'), Accuracy: 0.77154, Precision: 0.73838, Recall: 0.77154
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'pH', 'alcohol'), Accuracy: 0.78923, Precision: 0.73995, Recall: 0.78923
Attributes: ('citric acid', 'residual sugar', 'chlorides', 'sulphates', 'alcohol'), Accuracy: 0.79385, Precision: 0.74748, Recall: 0.79385
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.78462, Precision: 0.77767, Recall: 0.78462
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.82389, Recall: 0.77154
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79308, Precision: 0.79043, Recall: 0.79308
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.78077, Precision: 0.72878, Recall: 0.78077
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78538, Precision: 0.79060, Recall: 0.78538
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79000, Precision: 0.78286, Recall: 0.79000
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79231, Precision: 0.74803, Recall: 0.79231
Attributes: ('citric acid', 'residual sugar', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78769, Precision: 0.77619, Recall: 0.78769
Attributes: ('citric acid', 'residual sugar', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.78308, Precision: 0.72989, Recall: 0.78308
Attributes: ('citric acid', 'residual sugar', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78308, Precision: 0.73487, Recall: 0.78308
Attributes: ('citric acid', 'residual sugar', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78923, Precision: 0.74091, Recall: 0.78923
Attributes: ('citric acid', 'residual sugar', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'residual sugar', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78923, Precision: 0.74091, Recall: 0.78923
Attributes: ('citric acid', 'residual sugar', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78385, Precision: 0.73151, Recall: 0.78385
Attributes: ('citric acid', 'residual sugar', 'density', 'pH', 'sulphates'), Accuracy: 0.79077, Precision: 0.75159, Recall: 0.79077
Attributes: ('citric acid', 'residual sugar', 'density', 'pH', 'alcohol'), Accuracy: 0.78769, Precision: 0.73711, Recall: 0.78769
Attributes: ('citric acid', 'residual sugar', 'density', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.73969, Recall: 0.78923
Attributes: ('citric acid', 'residual sugar', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79385, Precision: 0.74846, Recall: 0.79385
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.77538, Precision: 0.76682, Recall: 0.77538
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.70474, Recall: 0.77077
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.79308, Precision: 0.75545, Recall: 0.79308
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'density', 'pH'), Accuracy: 0.77308, Precision: 0.71080, Recall: 0.77308
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.78231, Precision: 0.80070, Recall: 0.78231
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.79231, Precision: 0.75418, Recall: 0.79231
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77231, Precision: 0.78666, Recall: 0.77231
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.79385, Precision: 0.75669, Recall: 0.79385
Attributes: ('citric acid', 'chlorides', 'free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.79077, Precision: 0.75058, Recall: 0.79077
Attributes: ('citric acid', 'chlorides', 'total sulfur dioxide', 'density', 'pH'), Accuracy: 0.77462, Precision: 0.72211, Recall: 0.77462
Attributes: ('citric acid', 'chlorides', 'total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77077, Precision: 0.70232, Recall: 0.77077
Attributes: ('citric acid', 'chlorides', 'total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78231, Precision: 0.72887, Recall: 0.78231
Attributes: ('citric acid', 'chlorides', 'total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.76923, Precision: 0.70272, Recall: 0.76923
Attributes: ('citric acid', 'chlorides', 'total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78692, Precision: 0.73762, Recall: 0.78692
Attributes: ('citric acid', 'chlorides', 'total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78846, Precision: 0.73924, Recall: 0.78846
Attributes: ('citric acid', 'chlorides', 'density', 'pH', 'sulphates'), Accuracy: 0.77308, Precision: 0.71265, Recall: 0.77308
Attributes: ('citric acid', 'chlorides', 'density', 'pH', 'alcohol'), Accuracy: 0.79077, Precision: 0.74175, Recall: 0.79077
Attributes: ('citric acid', 'chlorides', 'density', 'sulphates', 'alcohol'), Accuracy: 0.79154, Precision: 0.74476, Recall: 0.79154
Attributes: ('citric acid', 'chlorides', 'pH', 'sulphates', 'alcohol'), Accuracy: 0.79462, Precision: 0.75059, Recall: 0.79462
